Ticker,Date,Return,Event
XLB,2022-03-24,0.02,Event 4
XLE,2022-03-24,0.002,Event 4
XLF,2022-03-24,0.008,Event 4
XLI,2022-03-24,0.0076,Event 4
XLK,2022-03-24,0.026,Event 4
XLP,2022-03-24,0.007036386,Event 4
XLRE,2022-03-24,0.0078,Event 4
XLU,2022-03-24,0.0103,Event 4
XLV,2022-03-24,0.0119,Event 4
XLY,2022-03-24,0.0078,Event 4
XLC,2022-03-24,0.0164,Event 4
XLB,2022-03-25,0.011,Event 4
XLE,2022-03-25,0.022,Event 4
XLF,2022-03-25,0.0128,Event 4
XLI,2022-03-25,0.0062,Event 4
XLK,2022-03-25,-0.001,Event 4
XLP,2022-03-25,0.008331268,Event 4
XLRE,2022-03-25,0.0118,Event 4
XLU,2022-03-25,0.0145,Event 4
XLV,2022-03-25,0.0046,Event 4
XLY,2022-03-25,-0.0017,Event 4
XLC,2022-03-25,0.0048,Event 4
XLB,2022-03-28,-0.004,Event 4
XLE,2022-03-28,-0.025,Event 4
XLF,2022-03-28,-0.0028,Event 4
XLI,2022-03-28,0.0003,Event 4
XLK,2022-03-28,0.012,Event 4
XLP,2022-03-28,0.004131004,Event 4
XLRE,2022-03-28,0.0127,Event 4
XLU,2022-03-28,0.0065,Event 4
XLV,2022-03-28,0.0073,Event 4
XLY,2022-03-28,0.0267,Event 4
XLC,2022-03-28,0.0032,Event 4
XLB,2022-03-29,0.008,Event 4
XLE,2022-03-29,-0.003,Event 4
XLF,2022-03-29,0.0023,Event 4
XLI,2022-03-29,0.0093,Event 4
XLK,2022-03-29,0.021,Event 4
XLP,2022-03-29,0.008891787,Event 4
XLRE,2022-03-29,0.0293,Event 4
XLU,2022-03-29,0.0093,Event 4
XLV,2022-03-29,0.0059,Event 4
XLY,2022-03-29,0.0174,Event 4
XLC,2022-03-29,0.0174,Event 4
XLB,2022-03-30,-0.003,Event 4
XLE,2022-03-30,0.012,Event 4
XLF,2022-03-30,-0.0071,Event 4
XLI,2022-03-30,-0.0011,Event 4
XLK,2022-03-30,-0.013,Event 4
XLP,2022-03-30,0.000657825,Event 4
XLRE,2022-03-30,-0.0055,Event 4
XLU,2022-03-30,0.0083,Event 4
XLV,2022-03-30,0.002,Event 4
XLY,2022-03-30,-0.0152,Event 4
XLC,2022-03-30,-0.0071,Event 4
XLB,2022-03-31,-0.013,Event 4
XLE,2022-03-31,-0.014,Event 4
XLF,2022-03-31,-0.0229,Event 4
XLI,2022-03-31,-0.0154,Event 4
XLK,2022-03-31,-0.015,Event 4
XLP,2022-03-31,-0.00236638,Event 4
XLRE,2022-03-31,-0.0111,Event 4
XLU,2022-03-31,-0.0011,Event 4
XLV,2022-03-31,-0.0098,Event 4
XLY,2022-03-31,-0.0192,Event 4
XLC,2022-03-31,-0.019,Event 4
XLB,2022-04-01,0.011,Event 4
XLE,2022-04-01,0.008,Event 4
XLF,2022-04-01,-0.0026,Event 4
XLI,2022-04-01,-0.0078,Event 4
XLK,2022-04-01,-0.003,Event 4
XLP,2022-04-01,0.010014575,Event 4
XLRE,2022-04-01,0.0199,Event 4
XLU,2022-04-01,0.014,Event 4
XLV,2022-04-01,0.0079,Event 4
XLY,2022-04-01,0.0012,Event 4
XLC,2022-04-01,0.0074,Event 4
XLB,2022-04-04,0.0,Event 4
XLE,2022-04-04,0.001,Event 4
XLF,2022-04-04,-0.0044,Event 4
XLI,2022-04-04,-0.0013,Event 4
XLK,2022-04-04,0.019,Event 4
XLP,2022-04-04,-0.00313103,Event 4
XLRE,2022-04-04,-0.003,Event 4
XLU,2022-04-04,-0.0077,Event 4
XLV,2022-04-04,-0.0083,Event 4
XLY,2022-04-04,0.0225,Event 4
XLC,2022-04-04,0.0276,Event 4
XLB,2022-04-05,-0.008,Event 4
XLE,2022-04-05,-0.016,Event 4
XLF,2022-04-05,-0.0063,Event 4
XLI,2022-04-05,-0.0142,Event 4
XLK,2022-04-05,-0.021,Event 4
XLP,2022-04-05,0.000916059,Event 4
XLRE,2022-04-05,0.0008,Event 4
XLU,2022-04-05,0.0063,Event 4
XLV,2022-04-05,0.0021,Event 4
XLY,2022-04-05,-0.0234,Event 4
XLC,2022-04-05,-0.0128,Event 4
XLB,2022-04-06,-0.012,Event 4
XLE,2022-04-06,0.006,Event 4
XLF,2022-04-06,-0.0069,Event 4
XLI,2022-04-06,-0.0078,Event 4
XLK,2022-04-06,-0.024,Event 4
XLP,2022-04-06,0.012682911,Event 4
XLRE,2022-04-06,0.0148,Event 4
XLU,2022-04-06,0.0199,Event 4
XLV,2022-04-06,0.0152,Event 4
XLY,2022-04-06,-0.0255,Event 4
XLC,2022-04-06,-0.0186,Event 4
XLB,2022-04-07,0.007,Event 4
XLE,2022-04-07,0.013,Event 4
XLF,2022-04-07,-0.0011,Event 4
XLI,2022-04-07,0.0034,Event 4
XLK,2022-04-07,0.002,Event 4
XLP,2022-04-07,0.012136985,Event 4
XLRE,2022-04-07,-0.0082,Event 4
XLU,2022-04-07,-0.0025,Event 4
XLV,2022-04-07,0.0192,Event 4
XLY,2022-04-07,0.0051,Event 4
XLC,2022-04-07,-0.0087,Event 4
XLB,2022-04-08,0.006,Event 4
XLE,2022-04-08,0.028,Event 4
XLF,2022-04-08,0.0101,Event 4
XLI,2022-04-08,-0.0056,Event 4
XLK,2022-04-08,-0.014,Event 4
XLP,2022-04-08,0.004209763,Event 4
XLRE,2022-04-08,0.0036,Event 4
XLU,2022-04-08,0.0034,Event 4
XLV,2022-04-08,0.006,Event 4
XLY,2022-04-08,-0.0092,Event 4
XLC,2022-04-08,-0.0044,Event 4
XLB,2022-04-11,-0.005,
XLE,2022-04-11,-0.03,
XLF,2022-04-11,-0.0045,
XLI,2022-04-11,-0.0032,
XLK,2022-04-11,-0.025,
XLP,2022-04-11,-0.004065099,
XLRE,2022-04-11,-0.0137,
XLU,2022-04-11,-0.0136,
XLV,2022-04-11,-0.0199,
XLY,2022-04-11,-0.0186,
XLC,2022-04-11,-0.0129,
XLB,2022-04-12,0.0,
XLE,2022-04-12,0.017,
XLF,2022-04-12,-0.0109,
XLI,2022-04-12,-0.0016,
XLK,2022-04-12,-0.004,
XLP,2022-04-12,0.000255056,
XLRE,2022-04-12,-0.0031,
XLU,2022-04-12,0.0038,
XLV,2022-04-12,-0.0097,
XLY,2022-04-12,0.0022,
XLC,2022-04-12,-0.0082,
XLB,2022-04-13,0.015,
XLE,2022-04-13,0.015,
XLF,2022-04-13,0.0,
XLI,2022-04-13,0.0094,
XLK,2022-04-13,0.016,
XLP,2022-04-13,0.005610832,
XLRE,2022-04-13,0.0041,
XLU,2022-04-13,-0.002,
XLV,2022-04-13,0.0049,
XLY,2022-04-13,0.0249,
XLC,2022-04-13,0.0147,
XLB,2022-04-14,-0.003,
XLE,2022-04-14,0.003,
XLF,2022-04-14,-0.0113,
XLI,2022-04-14,-0.0011,
XLK,2022-04-14,-0.024,
XLP,2022-04-14,-0.000253568,
XLRE,2022-04-14,-0.0057,
XLU,2022-04-14,0.0005,
XLV,2022-04-14,-0.0048,
XLY,2022-04-14,-0.014,
XLC,2022-04-14,-0.017,
XLB,2022-04-18,0.001,
XLE,2022-04-18,0.015,
XLF,2022-04-18,0.006,
XLI,2022-04-18,-0.0035,
XLK,2022-04-18,0.003,
XLP,2022-04-18,-0.008244543,
XLRE,2022-04-18,-0.0025,
XLU,2022-04-18,-0.0054,
XLV,2022-04-18,-0.011,
XLY,2022-04-18,0.003,
XLC,2022-04-18,-0.0033,
XLB,2022-04-19,0.009,
XLE,2022-04-19,-0.008,
XLF,2022-04-19,0.0137,
XLI,2022-04-19,0.0182,
XLK,2022-04-19,0.019,
XLP,2022-04-19,0.015219357,
XLRE,2022-04-19,0.021,
XLU,2022-04-19,0.0065,
XLV,2022-04-19,0.0096,
XLY,2022-04-19,0.029,
XLC,2022-04-19,0.0199,
XLB,2022-04-20,0.006,
XLE,2022-04-20,0.004,
XLF,2022-04-20,0.0069,
XLI,2022-04-20,0.0054,
XLK,2022-04-20,-0.001,
XLP,2022-04-20,0.014991097,
XLRE,2022-04-20,0.0189,
XLU,2022-04-20,0.0081,
XLV,2022-04-20,0.0134,
XLY,2022-04-20,-0.0129,
XLC,2022-04-20,-0.0434,
XLB,2022-04-21,-0.016,
XLE,2022-04-21,-0.032,
XLF,2022-04-21,-0.0158,
XLI,2022-04-21,-0.0102,
XLK,2022-04-21,-0.017,
XLP,2022-04-21,-0.000868773,
XLRE,2022-04-21,-0.0065,
XLU,2022-04-21,-0.0165,
XLV,2022-04-21,-0.011,
XLY,2022-04-21,-0.0097,
XLC,2022-04-21,-0.0285,
XLB,2022-04-22,-0.037,
XLE,2022-04-22,-0.024,
XLF,2022-04-22,-0.0298,
XLI,2022-04-22,-0.0246,
XLK,2022-04-22,-0.028,
XLP,2022-04-22,-0.015652157,
XLRE,2022-04-22,-0.0179,
XLU,2022-04-22,-0.0168,
XLV,2022-04-22,-0.0365,
XLY,2022-04-22,-0.0232,
XLC,2022-04-22,-0.0237,
XLB,2022-04-25,-0.003,
XLE,2022-04-25,-0.033,
XLF,2022-04-25,0.0017,
XLI,2022-04-25,0.0,
XLK,2022-04-25,0.015,
XLP,2022-04-25,0.004416867,
XLRE,2022-04-25,-0.0047,
XLU,2022-04-25,-0.0069,
XLV,2022-04-25,0.0067,
XLY,2022-04-25,0.0072,
XLC,2022-04-25,0.0137,
XLB,2022-04-26,-0.015,
XLE,2022-04-26,0.001,
XLF,2022-04-26,-0.0251,
XLI,2022-04-26,-0.0218,
XLK,2022-04-26,-0.037,
XLP,2022-04-26,-0.015454236,
XLRE,2022-04-26,-0.0157,
XLU,2022-04-26,-0.01,
XLV,2022-04-26,-0.0176,
XLY,2022-04-26,-0.0506,
XLC,2022-04-26,-0.0328,
XLB,2022-04-27,0.015,
XLE,2022-04-27,0.015,
XLF,2022-04-27,-0.0008,
XLI,2022-04-27,0.0037,
XLK,2022-04-27,0.015,
XLP,2022-04-27,0.003700977,
XLRE,2022-04-27,-0.006,
XLU,2022-04-27,-0.0048,
XLV,2022-04-27,-0.0022,
XLY,2022-04-27,0.0001,
XLC,2022-04-27,-0.0223,
XLB,2022-04-28,0.016,
XLE,2022-04-28,0.03,
XLF,2022-04-28,0.0128,
XLI,2022-04-28,0.0113,
XLK,2022-04-28,0.04,
XLP,2022-04-28,0.014748865,
XLRE,2022-04-28,0.0183,
XLU,2022-04-28,0.0111,
XLV,2022-04-28,0.0138,
XLY,2022-04-28,0.0205,
XLC,2022-04-28,0.04,
XLB,2022-04-29,-0.02,
XLE,2022-04-29,-0.026,
XLF,2022-04-29,-0.0344,
XLI,2022-04-29,-0.0265,
XLK,2022-04-29,-0.042,
XLP,2022-04-29,-0.027189532,
XLRE,2022-04-29,-0.0482,
XLU,2022-04-29,-0.0299,
XLV,2022-04-29,-0.0257,
XLY,2022-04-29,-0.0508,
XLC,2022-04-29,-0.0339,
XLB,2022-05-02,-0.003,
XLE,2022-05-02,0.016,
XLF,2022-05-02,0.0003,
XLI,2022-05-02,0.0021,
XLK,2022-05-02,0.015,
XLP,2022-05-02,-0.013137505,
XLRE,2022-05-02,-0.026,
XLU,2022-05-02,-0.0102,
XLV,2022-05-02,-0.0062,
XLY,2022-05-02,0.0146,
XLC,2022-05-02,0.0276,
XLB,2022-05-03,0.011,
XLE,2022-05-03,0.028,
XLF,2022-05-03,0.013,
XLI,2022-05-03,0.0066,
XLK,2022-05-03,0.002,
XLP,2022-05-03,-0.002871275,
XLRE,2022-05-03,0.0121,
XLU,2022-05-03,0.0038,
XLV,2022-05-03,0.0032,
XLY,2022-05-03,-0.0025,
XLC,2022-05-03,0.0026,
XLB,2022-05-04,0.032,Event 5
XLE,2022-05-04,0.042,Event 5
XLF,2022-05-04,0.0306,Event 5
XLI,2022-05-04,0.029,Event 5
XLK,2022-05-04,0.035,Event 5
XLP,2022-05-04,0.022513147,Event 5
XLRE,2022-05-04,0.0118,Event 5
XLU,2022-05-04,0.0223,Event 5
XLV,2022-05-04,0.0222,Event 5
XLY,2022-05-04,0.0294,Event 5
XLC,2022-05-04,0.0343,Event 5
XLB,2022-05-05,-0.031,Event 5
XLE,2022-05-05,-0.015,Event 5
XLF,2022-05-05,-0.0291,Event 5
XLI,2022-05-05,-0.0261,Event 5
XLK,2022-05-05,-0.048,Event 5
XLP,2022-05-05,-0.018945352,Event 5
XLRE,2022-05-05,-0.0256,Event 5
XLU,2022-05-05,-0.0102,Event 5
XLV,2022-05-05,-0.0194,Event 5
XLY,2022-05-05,-0.056,Event 5
XLC,2022-05-05,-0.0369,Event 5
XLB,2022-05-06,-0.014,Event 5
XLE,2022-05-06,0.03,Event 5
XLF,2022-05-06,-0.0071,Event 5
XLI,2022-05-06,-0.0068,Event 5
XLK,2022-05-06,-0.008,Event 5
XLP,2022-05-06,0.001043786,Event 5
XLRE,2022-05-06,-0.0102,Event 5
XLU,2022-05-06,0.008,Event 5
XLV,2022-05-06,-0.0031,Event 5
XLY,2022-05-06,-0.0127,Event 5
XLC,2022-05-06,-0.0206,Event 5
XLB,2022-05-09,-0.032,Event 5
XLE,2022-05-09,-0.083,Event 5
XLF,2022-05-09,-0.0239,Event 5
XLI,2022-05-09,-0.0242,Event 5
XLK,2022-05-09,-0.039,Event 5
XLP,2022-05-09,-0.000390982,Event 5
XLRE,2022-05-09,-0.0466,Event 5
XLU,2022-05-09,-0.0075,Event 5
XLV,2022-05-09,-0.0259,Event 5
XLY,2022-05-09,-0.0426,Event 5
XLC,2022-05-09,-0.0259,Event 5
XLB,2022-05-10,-0.006,Event 5
XLE,2022-05-10,0.009,Event 5
XLF,2022-05-10,-0.0088,Event 5
XLI,2022-05-10,-0.0065,Event 5
XLK,2022-05-10,0.015,Event 5
XLP,2022-05-10,-0.00691098,Event 5
XLRE,2022-05-10,-0.0222,Event 5
XLU,2022-05-10,-0.0121,Event 5
XLV,2022-05-10,0.0036,Event 5
XLY,2022-05-10,-0.003,Event 5
XLC,2022-05-10,0.0045,Event 5
XLB,2022-05-11,0.0,Event 5
XLE,2022-05-11,0.013,Event 5
XLF,2022-05-11,-0.0092,Event 5
XLI,2022-05-11,-0.0091,Event 5
XLK,2022-05-11,-0.032,Event 5
XLP,2022-05-11,-0.00433292,Event 5
XLRE,2022-05-11,-0.0014,Event 5
XLU,2022-05-11,0.0072,Event 5
XLV,2022-05-11,-0.0066,Event 5
XLY,2022-05-11,-0.0358,Event 5
XLC,2022-05-11,-0.0181,Event 5
XLB,2022-05-12,-0.002,Event 5
XLE,2022-05-12,0.004,Event 5
XLF,2022-05-12,-0.0075,Event 5
XLI,2022-05-12,0.0019,Event 5
XLK,2022-05-12,-0.01,Event 5
XLP,2022-05-12,-0.000263903,Event 5
XLRE,2022-05-12,0.0074,Event 5
XLU,2022-05-12,-0.0101,Event 5
XLV,2022-05-12,0.0097,Event 5
XLY,2022-05-12,0.0069,Event 5
XLC,2022-05-12,0.0109,Event 5
XLB,2022-05-13,0.015,Event 5
XLE,2022-05-13,0.034,Event 5
XLF,2022-05-13,0.0145,Event 5
XLI,2022-05-13,0.0127,Event 5
XLK,2022-05-13,0.033,Event 5
XLP,2022-05-13,0.015037715,Event 5
XLRE,2022-05-13,0.025,Event 5
XLU,2022-05-13,0.0119,Event 5
XLV,2022-05-13,0.0106,Event 5
XLY,2022-05-13,0.0394,Event 5
XLC,2022-05-13,0.0234,Event 5
XLB,2022-05-16,-0.002,Event 5
XLE,2022-05-16,0.026,Event 5
XLF,2022-05-16,-0.0084,Event 5
XLI,2022-05-16,-0.0014,Event 5
XLK,2022-05-16,-0.009,Event 5
XLP,2022-05-16,0.004548511,Event 5
XLRE,2022-05-16,-0.0081,Event 5
XLU,2022-05-16,0.0031,Event 5
XLV,2022-05-16,0.0074,Event 5
XLY,2022-05-16,-0.0216,Event 5
XLC,2022-05-16,-0.0064,Event 5
XLB,2022-05-17,0.028,Event 5
XLE,2022-05-17,0.012,Event 5
XLF,2022-05-17,0.0268,Event 5
XLI,2022-05-17,0.0227,Event 5
XLK,2022-05-17,0.029,Event 5
XLP,2022-05-17,-0.006856549,Event 5
XLRE,2022-05-17,0.0108,Event 5
XLU,2022-05-17,0.0103,Event 5
XLV,2022-05-17,0.0137,Event 5
XLY,2022-05-17,0.0252,Event 5
XLC,2022-05-17,0.0218,Event 5
XLB,2022-05-18,-0.031,Event 5
XLE,2022-05-18,-0.026,Event 5
XLF,2022-05-18,-0.0275,Event 5
XLI,2022-05-18,-0.0372,Event 5
XLK,2022-05-18,-0.046,Event 5
XLP,2022-05-18,-0.064347965,Event 5
XLRE,2022-05-18,-0.0292,Event 5
XLU,2022-05-18,-0.0097,Event 5
XLV,2022-05-18,-0.0258,Event 5
XLY,2022-05-18,-0.0654,Event 5
XLC,2022-05-18,-0.0327,Event 5
XLB,2022-05-19,0.007,Event 5
XLE,2022-05-19,-0.004,Event 5
XLF,2022-05-19,-0.0066,Event 5
XLI,2022-05-19,-0.009,Event 5
XLK,2022-05-19,-0.011,Event 5
XLP,2022-05-19,-0.017819782,Event 5
XLRE,2022-05-19,-0.0019,Event 5
XLU,2022-05-19,-0.0021,Event 5
XLV,2022-05-19,0.0022,Event 5
XLY,2022-05-19,0.0007,Event 5
XLC,2022-05-19,-0.0014,Event 5
XLB,2022-05-20,-0.002,Event 5
XLE,2022-05-20,0.004,Event 5
XLF,2022-05-20,-0.0018,Event 5
XLI,2022-05-20,-0.0108,Event 5
XLK,2022-05-20,0.002,Event 5
XLP,2022-05-20,0.002125934,Event 5
XLRE,2022-05-20,0.0117,Event 5
XLU,2022-05-20,0.0028,Event 5
XLV,2022-05-20,0.0122,Event 5
XLY,2022-05-20,-0.0174,Event 5
XLC,2022-05-20,0.0026,Event 5
XLB,2022-05-23,0.018,Event 5
XLE,2022-05-23,0.026,Event 5
XLF,2022-05-23,0.0325,Event 5
XLI,2022-05-23,0.0164,Event 5
XLK,2022-05-23,0.023,Event 5
XLP,2022-05-23,0.020650716,Event 5
XLRE,2022-05-23,0.013,Event 5
XLU,2022-05-23,0.012,Event 5
XLV,2022-05-23,0.0088,Event 5
XLY,2022-05-23,0.0075,Event 5
XLC,2022-05-23,0.015,Event 5
XLB,2022-05-24,-0.006,Event 5
XLE,2022-05-24,0.004,Event 5
XLF,2022-05-24,-0.0021,Event 5
XLI,2022-05-24,-0.0005,Event 5
XLK,2022-05-24,-0.015,Event 5
XLP,2022-05-24,0.01635249,Event 5
XLRE,2022-05-24,0.0117,Event 5
XLU,2022-05-24,0.02,Event 5
XLV,2022-05-24,0.003,Event 5
XLY,2022-05-24,-0.0257,Event 5
XLC,2022-05-24,-0.0355,Event 5
